id,uuid,timestamp,date,coverurl,url,comment,duration,title,bonus,artist,show,videourl
790,1efc70f7-ae68-4b18-953f-64c65f27f275,1590504580518,26th May 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_of_discs_3_26_05_20.mp3,"Now with 99% more thigh sweat, and tree surgeons.\nWhy are they called tree surgeons? Regular surgeons tend to fix things, they don't just chop them off.",01:59:19,#003 - KnickerBrocker Glory,FALSE,Nick Brock,Bag Of Discs,
791,1efc70f7-ae68-4b18-953f-64c65f27f275,1591791564793,9th Jun 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_of_discs_4_09_06_20.mp3,Our resident freshwater dweller slips out of his waders - and into something more suitable - as he prepares for two hours of live disc-on-disc action.,02:06:07,#004 - 187 Brockdown,FALSE,Nick Brock,Bag Of Discs,
792,1efc70f7-ae68-4b18-953f-64c65f27f275,1595337266100,23rd Jun 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_5_23_06_2020.mp3,"Hold tight the chief beard stroker, in full effect. He was doing the boat thing well before Gold Top thought it was cool.",02:02:46,#005 - Big Discs In Ya Ass Is Bad For Your Health,FALSE,Nick Brock,Bag Of Discs,
793,1efc70f7-ae68-4b18-953f-64c65f27f275,1595337493821,7th Jul 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_6_07_07_2020.mp3,"Flinging them about in a circular motion, without a care in the world for those in his close proximity.",02:00:07,#006 - Windmilling Discs,FALSE,Nick Brock,Bag Of Discs,
794,1efc70f7-ae68-4b18-953f-64c65f27f275,1595340447417,21st Jul 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_7_21_07_2020.mp3,Sea shanties to cream your panties to.,02:25:02,#007 - Get Your Brocks Out For The Lobsters,FALSE,Nick Brock,Bag Of Discs,
795,1efc70f7-ae68-4b18-953f-64c65f27f275,1595939260232,28th Jul 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_8_28_07_2020.mp3,"This isn't just any prerecord. This is a prerecord with lashings of Joy Orbison, smatterings of Djrum, and a crème anglaise full of discs. Tuck in, you saucy little tinkers.",02:00:08,#008 - Third Brock From The Sun,FALSE,Nick Brock,Bag Of Discs,
796,1efc70f7-ae68-4b18-953f-64c65f27f275,1596628526791,4th Aug 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_9_04_08_2020.mp3,"The amphibious badger strikes again, polluting the country's canals with toxic beats and radioactive bangers.",01:59:24,#009 - Between A Brock And A Dubplate,FALSE,Nick Brock,Bag Of Discs,
797,1efc70f7-ae68-4b18-953f-64c65f27f275,1597243978165,11th Aug 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_10_11_08_2020.mp3,"Ten shows in, and we've not even touched the surface of Nick's disc collection. He's brimming with discs, he almost can't move for them. Discs to the left of him, and discs to the right.",02:00:56,#010 - Brock Ness Monster,FALSE,Nick Brock,Bag Of Discs,
798,1efc70f7-ae68-4b18-953f-64c65f27f275,1598919693361,25th Aug 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_11_25_08_2020.mp3,"One thing 'bout badgers, when they hit you feel no pain. Coming live from a canal near you.",02:53:44,#011 - It's Bigger Than Nick-Brock,FALSE,Nick Brock,Bag Of Discs,
799,1efc70f7-ae68-4b18-953f-64c65f27f275,1598968298329,1st Sep 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_12_01_09_2020.mp3,"Two hours of power from the bloke who once milked 16,820 almonds with his bare hands in one sitting.",02:00:24,#012 - NickloBrockus' Baggus Discus,FALSE,Nick Brock,Bag Of Discs,
800,1efc70f7-ae68-4b18-953f-64c65f27f275,1599610597210,8th Sep 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_13_08_09_2020.mp3,Two hours of hand-clappers and toe-tappers. That's a whole lot of Brock.,02:02:35,#013 - Panick At The Disco,FALSE,Nick Brock,Bag Of Discs,
801,1efc70f7-ae68-4b18-953f-64c65f27f275,1600798105314,15th Sep 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_14_15_09_2020.mp3,Nick's been working on his radio voice.,02:01:45,#014 - What A Brock Of Hits,FALSE,Nick Brock,Bag Of Discs,
802,1efc70f7-ae68-4b18-953f-64c65f27f275,1600823331420,22nd Sep 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_15_22_09_2020.mp3,Dropping The People's Elbow on your asses in the form of solid vibes.,02:03:16,#015 - Can You Smell What The Brock Is Cooking?,FALSE,Nick Brock,Bag Of Discs,
803,1efc70f7-ae68-4b18-953f-64c65f27f275,1602681687883,13th Oct 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_17_13_10_2020.mp3,Your weekly dose of eclectic wonderment is here.,02:09:30,#016 - Nick Brock's TikToks,FALSE,Nick Brock,Bag Of Discs,
804,1efc70f7-ae68-4b18-953f-64c65f27f275,1604933077797,27th Oct 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_18_27_10_2020.mp3,"Nick Brock's upped and moved to Sweden. Will he be seeking asylum? Will he ever return? All we know is, this is the parting gift that he left behind for us.",01:51:44,#017 - Aaaaaand He's Gone,FALSE,Nick Brock,Bag Of Discs,
805,1efc70f7-ae68-4b18-953f-64c65f27f275,1605639347612,17th Nov 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_19_17_11_2020.mp3,"Nick Brock's docked, his black disc finger is cocked, and he's about to drop some fire around the 110bpm mark.",01:59:48,#018 - Disc Size Does Matter,FALSE,Nick Brock,Bag Of Discs,
806,1efc70f7-ae68-4b18-953f-64c65f27f275,1606431413961,24th Nov 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_20_24_11_2020.mp3,And waving them about on the high seas.,02:03:12,#019 - Getting His Discs Out,FALSE,Nick Brock,Bag Of Discs,
807,1efc70f7-ae68-4b18-953f-64c65f27f275,1608121081449,1st Dec 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_21_01_12_2020.mp3,The one that (almost) got away.,01:59:24,#020 - Goldibrocks And The Three Discs,FALSE,Nick Brock,Bag Of Discs,
808,1efc70f7-ae68-4b18-953f-64c65f27f275,1608654198461,22nd Dec 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_22_22_12_2020_xmas.mp3,"Santa and his sack of presents can jog on. There's only one bearded man around here, and his bag is full of discs.",02:00:30,#021 - Brockin' Around The Christmas Tree,FALSE,Nick Brock,Bag Of Discs,
809,1efc70f7-ae68-4b18-953f-64c65f27f275,1610670457233,12th Jan 21,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_23_12_01_2021.mp3,To batter your lugs with.,02:00:33,#022 - Twelve Inches Of Limp Disc,FALSE,Nick Brock,Bag Of Discs,
810,1efc70f7-ae68-4b18-953f-64c65f27f275,1612397276407,2nd Feb 21,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_24_02_02_2021.mp3,DISCS TO THE MOON.,02:13:54,#023 - Manipulating The Brock Market,FALSE,Nick Brock,Bag Of Discs,
811,1efc70f7-ae68-4b18-953f-64c65f27f275,1613525189511,9th Feb 21,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_25_09_02_2021.mp3,Pushing a redundant format to a dwindling audience in a digital age. There are many similarities.,01:59:10,#024 - Brockbuster,FALSE,Nick Brock,Bag Of Discs,
812,1efc70f7-ae68-4b18-953f-64c65f27f275,1613525538189,16th Feb 21,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_26_16_02_2021.mp3,"Man versus technology, the never-ending battle.",02:02:50,#025 - Brock N Rolla,FALSE,Nick Brock,Bag Of Discs,
813,1efc70f7-ae68-4b18-953f-64c65f27f275,1614636807038,23rd Feb 21,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_27_23_02_2021.mp3,More sounds of the surf from the man of the sea.,02:28:01,#026 - Brocked Groove,FALSE,Nick Brock,Bag Of Discs,
814,1efc70f7-ae68-4b18-953f-64c65f27f275,1622633287200,18th May 21,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Nick_Brock___Bag_Of_Discs_Screenshot.png,https://s3.eu-central-1.wasabisys.com/thesignal/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/bag_o_discs_28_18_05_2021.mp3,Threshold's resident narrowboat-dweller returns. Time to get wavey.,02:05:45,#027 - Uptown Brock Rankin,FALSE,Nick Brock,Bag Of Discs,
815,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891447,3/28/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/i28z85/Paralaxxed_-_Roll_Call_001.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:23,#001,FALSE,Parallaxed,The Roll Call,
816,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891530,3/28/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/ruykhs/Paralaxxed_-_Roll_Call_002.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:28,#002,FALSE,Parallaxed,The Roll Call,
817,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891592,4/4/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/h68psy/Paralaxxed_-_Roll_Call_003.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:01,#003,FALSE,Parallaxed,The Roll Call,
818,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891671,4/9/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/wh59eh/Paralaxxed_-_Roll_Call_004.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:04,#004,FALSE,Parallaxed,The Roll Call,
819,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891736,4/30/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/txv8ud/Paralaxxed_-_Roll_Call_005.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:00,#005,FALSE,Parallaxed,The Roll Call,
820,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891812,4/30/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/ptddfm/Paralaxxed_-_Roll_Call_006.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:30,#006,FALSE,Parallaxed,The Roll Call,
821,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891892,4/30/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/6anmbt/Paralaxxed_-_Roll_Call_007.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",59:57:00,#007,FALSE,Parallaxed,The Roll Call,
822,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349891970,5/14/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/68bxqr/Paralaxxed_-_Roll_Call_008.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:00,#008,FALSE,Parallaxed,The Roll Call,
823,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349892027,11/12/2019,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://mcdn.podbean.com/mf/web/8pjn7p/20191112-1100-Parallaxxed.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",59:54:00,#009,FALSE,Parallaxed,The Roll Call,
824,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349898748,28th Jan 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/eyhbq6/20200128-1100-Parallaxxed.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",01:00:23,#010,FALSE,Parallaxed,The Roll Call,
825,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349900315,4th Feb 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/duqct8/20200204-1100-Parallaxxed.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",59:58:00,#011,FALSE,Parallaxed,The Roll Call,
826,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349900395,11th Feb 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/bgihrj/20200211-1100-Parallaxxed.mp3,"Flip flop flingers and high heel hurlers alike. Just a man, alone in a room with a powerful collection of records, losing his mind.",59:00:00,#012,FALSE,Parallaxed,The Roll Call,
827,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349901226,18th Feb 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/c9gxrs/20200218-1100-Parallaxxed.mp3,Everything you have come to expect from the Kent wild man.,59:00:00,Gay Sharks,FALSE,Parallaxed,The Roll Call,
828,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349901708,25th Feb 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/5c8tck/20200225-1100-Parallaxxed.mp3,"King of the intro, Parallaxed is back for some more action and has little to no care for the personal safety of himself of those around him.",59:58:00,Au Du Flinger,FALSE,Parallaxed,The Roll Call,
829,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349902468,3rd Mar 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/w7yiyn/20200303-1100-Parallaxxed.mp3,"Parallaxed - King of The Intro - is back for some more action, and has little-to-no regard for the personal safety of himself or those around him.",59:58:00,Roll Call Turns 30,FALSE,Parallaxed,The Roll Call,
830,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349903408,10th Mar 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/rawer9/Parallaxed_-_Roll_Call_-_Eau_du_Fling_-_Tues_10_03_2020.mp3,"It's the man with the face for satirical radio, and he's got adverts. Welcome to The Roll Call.",55:11:00,Eau du Fling,FALSE,Parallaxed,The Roll Call,
831,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349903461,17th Mar 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/kkxqte/Parallaxed_-_Roll_Call_-_Snip_Spray_-_Tues_17_03_2020.mp3,"Use the code 'WESLEY' for a 20% discount on your first visit. Threshold.fm, your station for relaxation.",59:52:00,Snip Spray,FALSE,Parallaxed,The Roll Call,
832,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349905112,23rd Mar 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/awr6hn/Mon23032020.mp3,"Today's Roll Call was a shambles, with all the power cut and other fuckaboutery, so we'll just pretend that one never happened.",02:00:14,Mashdown Monday,FALSE,Parallaxed,The Roll Call,
833,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349906699,2nd Apr 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/yme9k5/Thu02042020.mp3,"Parallaxed treats us to a marathon three and a half hours of deliciousness. Nothing but the peng de la peng of selections, as is tradition. \nWho does he think he is, DJ EZ?",03:24:08,Afternoon Ambients - The Finest Cuts,FALSE,Parallaxed,The Roll Call,
834,1efc70f7-ae68-4b18-953f-64c65f27f275,1586349906771,2nd Apr 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://thresholdfmarchivefeed.podbean.com/mf/play/536rur/2Thu02042020.mp3,Parallaxed and Jimmy cover for the Estonian division of Threshold. Your boy Para kicks things off.,01:29:16,All Quiet on the Eastern Front,FALSE,Parallaxed,The Roll Call,
835,1efc70f7-ae68-4b18-953f-64c65f27f275,1588003500546,25th Apr 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Parallaxed___Sat25042020.mp3,"Warming up for the three birthday lobbos, it's the smooth mover himself, Parallaxed. \n\n(We are trying to get the other show he did on Saturday... yeah, THAT one)",01:26:38,Saturday Slams - Your Lethal Dose Of Bollocks,FALSE,Parallaxed,The Roll Call,
836,1efc70f7-ae68-4b18-953f-64c65f27f275,1589315866275,12th May 20,https://threshold-app-database.s3.eu-west-2.amazonaws.com/Uniform+Artwork/Roll-Call-new.jpg,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Tue20200512.mp3,Put up with this Tesla-powered nonsense.,59:50:00,Tomahawk Tuesdays,FALSE,Parallaxed,The Roll Call,
837,1efc70f7-ae68-4b18-953f-64c65f27f275,1590252445867,May 23rd 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/parallaxed_art.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Sat202020523.mp3,"The first instalment of Saturday Slams. Maximum effort, with a freshly-baked Ableton Live set brimming with totally unnecessary plugins. Expect nothing short of chaos during the next couple of hours.",01:54:50,All Rigged Up,FALSE,Parallaxed,The Roll Call,
838,1efc70f7-ae68-4b18-953f-64c65f27f275,1590253938871,Apr 26th 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/parallaxed_art.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Sun26042020.mp3,"Fighting the powers that be with nought but strong wit, bullying the bastard laptop into submission, this is the two and a half hours of inexcusable antics that occurred at 1AM on a certain Sunday morning.",02:38:09,The Show After THAT Show,FALSE,Parallaxed,The Roll Call,
839,1efc70f7-ae68-4b18-953f-64c65f27f275,1590596789048,25th May 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/parallaxed_art.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Mon20200525.mp3,"After making diva-like requests for alterations to the schedule, and grinding Uncle Jimmy's gears in the process, here's the first episode of Parallaxed's show at his new time...",01:14:45,Testing The Threshold,FALSE,Parallaxed,The Roll Call,
840,1efc70f7-ae68-4b18-953f-64c65f27f275,1590936175912,30th May 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/parallaxed_art.png,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Sat20200530.mp3,"The softer, smoother accompaniment to your afternoon tray of buttplugs and silicone lube.\n\n(I didn't even check the date format again, maybe I'll get lucky...)",02:10:21,Saturday Spins #001 - The Thinking Man's Simon Whistler,FALSE,Parallaxed,The Roll Call,
841,1efc70f7-ae68-4b18-953f-64c65f27f275,1591699538872,8th Jun 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Parallaxed___Fuck_Only_Knows.jpg,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Mon20200608.mp3,"No fixed genres, no fixed idea of what the fuck is going on, and no need to fix any of it.",02:35:18,Straddling the Threshold,FALSE,Parallaxed,The Roll Call,
842,1efc70f7-ae68-4b18-953f-64c65f27f275,1591975338284,10th Jun 20,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Parallaxed___Fuck_Only_Knows.jpg,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Wed20200610.mp3,"Liquid D'n'B with a side of good chat, from top man, Alan Watts.",59:26:00,The Alan Watts Hour,FALSE,Parallaxed,The Roll Call,
843,1efc70f7-ae68-4b18-953f-64c65f27f275,1592225504763,6/13/2020,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Parallaxed___Fuck_Only_Knows.jpg,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Sun20200614.mp3,"Internet conked out, so here's a late night platter of chilled cuts, served with a clean side of anal beads.",01:27:03,Saturday Spins #002 - Internet Explorer User,FALSE,Parallaxed,The Roll Call,
844,1efc70f7-ae68-4b18-953f-64c65f27f275,1592304891371,6/15/2020,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/showartwork/Parallaxed___Fuck_Only_Knows.jpg,https://testingthresholdadmin.s3.amazonaws.com/1efc70f7-ae68-4b18-953f-64c65f27f275/mp3s/Mon20200615.mp3,"Optimum mileage achieved, with a buffet of tasty bits and tales of bygone erections.",01:57:40,Bits & Biology Teachers,FALSE,Parallaxed,The Roll Call,
